RefSeqID	GOTerm	Description
NM_001375285	GO:0005975	carbohydrate metabolic process
NM_001375285	GO:0006091	generation of precursor metabolites and energy
NM_001375285	GO:0048856	anatomical structure development
NM_001375287	GO:0023052	signaling
NM_001375287	GO:0043226	organelle
NM_001375287	GO:0005634	nucleus
NM_001375287	GO:0005576	extracellular region
NM_001375287	GO:0005886	plasma membrane
NM_001375287	GO:0016491	oxidoreductase activity
NM_001375287	GO:0003824	catalytic activity
NM_001375287	GO:0012501	programmed cell death
NM_001375287	GO:0005829	cytosol
NM_001375287	GO:0005856	cytoskeleton
NM_001375287	GO:0005615	extracellular space
NM_001375287	GO:0042393	histone binding
NM_001375287	GO:0016192	vesicle-mediated transport
NM_001375287	GO:0008092	cytoskeletal protein binding
NM_001375287	GO:0005739	mitochondrion
NM_001375287	GO:0060090	molecular adaptor activity
NM_001375287	GO:0055085	transmembrane transport
NM_001375287	GO:0055065	metal ion homeostasis
NM_001375287	GO:0036211	protein modification process
NM_001375287	GO:0002376	immune system process
NM_001375287	GO:0098542	defense response to other organism
NM_001375287	GO:0098772	molecular function regulator activity
NM_001375287	GO:0065003	protein-containing complex assembly
NM_001375287	GO:0006351	DNA-templated transcription
NM_001375287	GO:0006355	regulation of DNA-templated transcription
NM_001375287	GO:0034330	cell junction organization
NM_001375287	GO:0008289	lipid binding
NM_001375287	GO:0003677	DNA binding
NM_001375287	GO:0030163	protein catabolic process
NM_001375287	GO:0006914	autophagy
NM_001375287	GO:0031410	cytoplasmic vesicle
NM_001375287	GO:0006954	inflammatory response
NM_001375287	GO:0005773	vacuole
NM_001375287	GO:0005764	lysosome
NM_001375287	GO:0007010	cytoskeleton organization
NM_001375287	GO:0061024	membrane organization
NM_001375287	GO:0005975	carbohydrate metabolic process
NM_001375287	GO:0006091	generation of precursor metabolites and energy
NM_001375287	GO:0048856	anatomical structure development
NM_001375288	GO:0023052	signaling
NM_001375288	GO:0043226	organelle
NM_001375288	GO:0005634	nucleus
NM_001375288	GO:0005576	extracellular region
NM_001375288	GO:0005886	plasma membrane
NM_001375288	GO:0016491	oxidoreductase activity
NM_001375288	GO:0003824	catalytic activity
NM_001375288	GO:0012501	programmed cell death
NM_001375288	GO:0005829	cytosol
NM_001375288	GO:0005856	cytoskeleton
NM_001375288	GO:0005615	extracellular space
NM_001375288	GO:0042393	histone binding
NM_001375288	GO:0016192	vesicle-mediated transport
NM_001375288	GO:0008092	cytoskeletal protein binding
NM_001375288	GO:0005739	mitochondrion
NM_001375288	GO:0060090	molecular adaptor activity
NM_001375288	GO:0055085	transmembrane transport
NM_001375288	GO:0055065	metal ion homeostasis
NM_001375288	GO:0036211	protein modification process
NM_001375288	GO:0002376	immune system process
NM_001375288	GO:0098542	defense response to other organism
NM_001375288	GO:0098772	molecular function regulator activity
NM_001375288	GO:0065003	protein-containing complex assembly
NM_001375288	GO:0006351	DNA-templated transcription
NM_001375288	GO:0006355	regulation of DNA-templated transcription
NM_001375288	GO:0034330	cell junction organization
NM_001375288	GO:0008289	lipid binding
NM_001375288	GO:0003677	DNA binding
NM_001375288	GO:0030163	protein catabolic process
NM_001375288	GO:0006914	autophagy
NM_001375288	GO:0031410	cytoplasmic vesicle
NM_001375288	GO:0006954	inflammatory response
NM_001375288	GO:0005773	vacuole
NM_001375288	GO:0005764	lysosome
NM_001375288	GO:0007010	cytoskeleton organization
NM_001375288	GO:0061024	membrane organization
NM_001375288	GO:0005975	carbohydrate metabolic process
NM_001375288	GO:0006091	generation of precursor metabolites and energy
NM_001375288	GO:0048856	anatomical structure development
NM_000594	GO:0002376	immune system process
NM_000594	GO:0005576	extracellular region
NM_000594	GO:0005886	plasma membrane
NM_000594	GO:0098772	molecular function regulator activity
NM_000594	GO:0048018	receptor ligand activity
NM_000594	GO:0023052	signaling
NM_000594	GO:0005615	extracellular space
NM_000594	GO:0012501	programmed cell death
NM_000594	GO:0006954	inflammatory response
NM_000594	GO:0036211	protein modification process
NM_000594	GO:0006351	DNA-templated transcription
NM_000594	GO:0006355	regulation of DNA-templated transcription
NM_000594	GO:0003677	DNA binding
NM_000594	GO:0065003	protein-containing complex assembly
NM_000594	GO:0007155	cell adhesion
NM_000594	GO:0072659	protein localization to plasma membrane
NM_000594	GO:0030154	cell differentiation
NM_000594	GO:0048856	anatomical structure development
NM_000594	GO:0098542	defense response to other organism
NM_000594	GO:0007010	cytoskeleton organization
NM_000594	GO:0034330	cell junction organization
NM_000594	GO:0030163	protein catabolic process
NM_000594	GO:0006629	lipid metabolic process
NM_000594	GO:0048870	cell motility
NM_000594	GO:0050877	nervous system process
NM_000594	GO:0006766	vitamin metabolic process
NM_000594	GO:0042060	wound healing
NM_000594	GO:0031410	cytoplasmic vesicle
NM_000594	GO:0043226	organelle
NM_000594	GO:0005768	endosome
NM_000594	GO:0055085	transmembrane transport
NM_000594	GO:0003012	muscle system process
NM_000594	GO:0003013	circulatory system process
NM_000594	GO:0005975	carbohydrate metabolic process
NM_000594	GO:0030198	extracellular matrix organization
NM_000594	GO:0000278	mitotic cell cycle
NM_000594	GO:0140014	mitotic nuclear division
NM_000594	GO:0006091	generation of precursor metabolites and energy
NM_001065	GO:0023052	signaling
NM_001065	GO:0006954	inflammatory response
NM_001065	GO:0060089	molecular transducer activity
NM_001065	GO:0006629	lipid metabolic process
NM_001065	GO:0005576	extracellular region
NM_001065	GO:0005615	extracellular space
NM_001065	GO:0043226	organelle
NM_001065	GO:0005794	Golgi apparatus
NM_001065	GO:0005886	plasma membrane
NM_001065	GO:0012501	programmed cell death
NM_001065	GO:0006351	DNA-templated transcription
NM_001065	GO:0006355	regulation of DNA-templated transcription
NM_001065	GO:0072659	protein localization to plasma membrane
NM_001065	GO:0048856	anatomical structure development
NM_001065	GO:0030154	cell differentiation
NM_001065	GO:0036211	protein modification process
NM_001065	GO:0030198	extracellular matrix organization
NM_001065	GO:0003012	muscle system process
NM_001065	GO:0098542	defense response to other organism
NM_001346092	GO:0023052	signaling
NM_001346092	GO:0006954	inflammatory response
NM_001346092	GO:0060089	molecular transducer activity
NM_001346092	GO:0006629	lipid metabolic process
NM_001346092	GO:0043226	organelle
NM_001346092	GO:0005794	Golgi apparatus
NM_001346092	GO:0005886	plasma membrane
NM_001346092	GO:0012501	programmed cell death
NM_001346091	GO:0023052	signaling
NM_001346091	GO:0005886	plasma membrane
NM_001346091	GO:0012501	programmed cell death
NM_021138	GO:0023052	signaling
NM_021138	GO:0012501	programmed cell death
NM_021138	GO:0003824	catalytic activity
NM_021138	GO:0016740	transferase activity
NM_021138	GO:0140096	catalytic activity, acting on a protein
NM_021138	GO:0036211	protein modification process
NM_021138	GO:0005829	cytosol
NM_021138	GO:0002376	immune system process
NM_021138	GO:0098542	defense response to other organism
NM_021138	GO:0008289	lipid binding
NM_021138	GO:0043226	organelle
NM_021138	GO:0005634	nucleus
NM_021138	GO:0005654	nucleoplasm
NM_021138	GO:0005886	plasma membrane
NM_021138	GO:0065003	protein-containing complex assembly
NM_021138	GO:0006351	DNA-templated transcription
NM_021138	GO:0006355	regulation of DNA-templated transcription
NM_021138	GO:0060090	molecular adaptor activity
NM_021138	GO:0005783	endoplasmic reticulum
NM_021138	GO:0030163	protein catabolic process
NM_021138	GO:0016071	mRNA metabolic process
NM_001270400	GO:0043226	organelle
NM_001270400	GO:0005856	cytoskeleton
NM_001270400	GO:0007010	cytoskeleton organization
NM_001270400	GO:0005198	structural molecule activity
NM_001270400	GO:0005634	nucleus
NM_001270400	GO:0003824	catalytic activity
NM_001270400	GO:0016787	hydrolase activity
NM_001270400	GO:0031410	cytoplasmic vesicle
NM_001270400	GO:0005768	endosome
NM_001270400	GO:0005829	cytosol
NM_001270400	GO:0005576	extracellular region
NM_001270400	GO:0005615	extracellular space
NM_001270400	GO:0005929	cilium
NM_001270400	GO:0000278	mitotic cell cycle
NM_006009	GO:0043226	organelle
NM_006009	GO:0005856	cytoskeleton
NM_006009	GO:0007010	cytoskeleton organization
NM_006009	GO:0005198	structural molecule activity
NM_006009	GO:0005634	nucleus
NM_006009	GO:0003824	catalytic activity
NM_006009	GO:0016787	hydrolase activity
NM_006009	GO:0031410	cytoplasmic vesicle
NM_006009	GO:0005768	endosome
NM_006009	GO:0005829	cytosol
NM_006009	GO:0005576	extracellular region
NM_006009	GO:0005615	extracellular space
NM_006009	GO:0005929	cilium
NM_006009	GO:0000278	mitotic cell cycle
NM_006009	GO:0048856	anatomical structure development
NM_006009	GO:0030154	cell differentiation
NM_006009	GO:0048870	cell motility
NM_006009	GO:0050877	nervous system process
NM_006009	GO:0006886	intracellular protein transport
NM_006009	GO:0023052	signaling
NM_006009	GO:0065003	protein-containing complex assembly
NM_006009	GO:0034330	cell junction organization
NM_006009	GO:0012501	programmed cell death
NM_006009	GO:0007018	microtubule-based movement
NM_006009	GO:0005694	chromosome
NM_006009	GO:0005886	plasma membrane
NM_001270399	GO:0043226	organelle
NM_001270399	GO:0005856	cytoskeleton
NM_001270399	GO:0007010	cytoskeleton organization
NM_001270399	GO:0005198	structural molecule activity
NM_001270399	GO:0005634	nucleus
NM_001270399	GO:0003824	catalytic activity
NM_001270399	GO:0016787	hydrolase activity
NM_001270399	GO:0031410	cytoplasmic vesicle
NM_001270399	GO:0005768	endosome
NM_001270399	GO:0005829	cytosol
NM_001270399	GO:0005576	extracellular region
NM_001270399	GO:0005615	extracellular space
NM_001270399	GO:0005929	cilium
NM_001270399	GO:0000278	mitotic cell cycle
NM_006082	GO:0043226	organelle
NM_006082	GO:0005856	cytoskeleton
NM_006082	GO:0007010	cytoskeleton organization
NM_006082	GO:0005198	structural molecule activity
NM_006082	GO:0003824	catalytic activity
NM_006082	GO:0016787	hydrolase activity
NM_006082	GO:0003924	GTPase activity
NM_006082	GO:0000278	mitotic cell cycle
NM_006082	GO:0003723	RNA binding
NM_001303114	GO:0043226	organelle
NM_001303114	GO:0005856	cytoskeleton
NM_001303114	GO:0007010	cytoskeleton organization
NM_001303114	GO:0005198	structural molecule activity
NM_001303114	GO:0003824	catalytic activity
NM_001303114	GO:0016787	hydrolase activity
NM_001303115	GO:0043226	organelle
NM_001303115	GO:0005856	cytoskeleton
NM_001303115	GO:0007010	cytoskeleton organization
NM_001303115	GO:0005198	structural molecule activity
NM_001303115	GO:0003824	catalytic activity
NM_001303115	GO:0016787	hydrolase activity
NM_001303116	GO:0043226	organelle
NM_001303116	GO:0005856	cytoskeleton
NM_001303116	GO:0007010	cytoskeleton organization
NM_001303116	GO:0005198	structural molecule activity
NM_001303116	GO:0003824	catalytic activity
NM_001303116	GO:0016787	hydrolase activity
NM_001303117	GO:0043226	organelle
NM_001303117	GO:0005856	cytoskeleton
NM_001303117	GO:0007010	cytoskeleton organization
NM_001303117	GO:0005198	structural molecule activity
NM_001303117	GO:0003824	catalytic activity
NM_001303117	GO:0016787	hydrolase activity
NM_032704	GO:0043226	organelle
NM_032704	GO:0005856	cytoskeleton
NM_032704	GO:0007010	cytoskeleton organization
NM_032704	GO:0005198	structural molecule activity
NM_032704	GO:0005634	nucleus
NM_032704	GO:0003824	catalytic activity
NM_032704	GO:0016787	hydrolase activity
NM_032704	GO:0000278	mitotic cell cycle
NM_006001	GO:0043226	organelle
NM_006001	GO:0005856	cytoskeleton
NM_006001	GO:0007010	cytoskeleton organization
NM_006001	GO:0005198	structural molecule activity
NM_006001	GO:0005634	nucleus
NM_006001	GO:0003824	catalytic activity
NM_006001	GO:0016787	hydrolase activity
NM_006001	GO:0000278	mitotic cell cycle
NM_006001	GO:0005929	cilium
NM_006001	GO:0005815	microtubule organizing center
NM_080386	GO:0043226	organelle
NM_080386	GO:0005856	cytoskeleton
NM_080386	GO:0007010	cytoskeleton organization
NM_080386	GO:0005198	structural molecule activity
NM_080386	GO:0003824	catalytic activity
NM_080386	GO:0016787	hydrolase activity
NM_080386	GO:0000278	mitotic cell cycle
NM_207312	GO:0043226	organelle
NM_207312	GO:0005856	cytoskeleton
NM_207312	GO:0007010	cytoskeleton organization
NM_207312	GO:0005198	structural molecule activity
NM_207312	GO:0005634	nucleus
NM_207312	GO:0003824	catalytic activity
NM_207312	GO:0016787	hydrolase activity
NM_207312	GO:0000278	mitotic cell cycle
NM_006000	GO:0043226	organelle
NM_006000	GO:0005856	cytoskeleton
NM_006000	GO:0007010	cytoskeleton organization
NM_006000	GO:0005198	structural molecule activity
NM_006000	GO:0003824	catalytic activity
NM_006000	GO:0016787	hydrolase activity
NM_006000	GO:0005576	extracellular region
NM_006000	GO:0005829	cytosol
NM_006000	GO:0005615	extracellular space
NM_006000	GO:0000278	mitotic cell cycle
NM_001278552	GO:0043226	organelle
NM_001278552	GO:0005856	cytoskeleton
NM_001278552	GO:0007010	cytoskeleton organization
NM_001278552	GO:0005198	structural molecule activity
NM_001278552	GO:0003824	catalytic activity
NM_001278552	GO:0016787	hydrolase activity
NM_001278552	GO:0005576	extracellular region
NM_001278552	GO:0005829	cytosol
NM_001278552	GO:0005615	extracellular space
NM_001278552	GO:0000278	mitotic cell cycle
NM_001193414	GO:0043226	organelle
NM_001193414	GO:0005856	cytoskeleton
NM_001193414	GO:0007010	cytoskeleton organization
NM_001193414	GO:0005198	structural molecule activity
NM_001193414	GO:0003824	catalytic activity
NM_001193414	GO:0016787	hydrolase activity
NM_001193414	GO:0000278	mitotic cell cycle
NM_018943	GO:0043226	organelle
NM_018943	GO:0005856	cytoskeleton
NM_018943	GO:0007010	cytoskeleton organization
NM_018943	GO:0005198	structural molecule activity
NM_018943	GO:0003824	catalytic activity
NM_018943	GO:0016787	hydrolase activity
NM_018943	GO:0000278	mitotic cell cycle
NM_018943	GO:0022414	reproductive process
NM_018943	GO:0048856	anatomical structure development
NM_018943	GO:0030154	cell differentiation
NM_018943	GO:0031410	cytoplasmic vesicle
NM_024803	GO:0043226	organelle
NM_024803	GO:0005856	cytoskeleton
NM_024803	GO:0007010	cytoskeleton organization
NM_024803	GO:0005198	structural molecule activity
NM_024803	GO:0003824	catalytic activity
NM_024803	GO:0016787	hydrolase activity
NM_024803	GO:0000278	mitotic cell cycle
NM_001171864	GO:0043226	organelle
NM_001171864	GO:0005856	cytoskeleton
NM_001171864	GO:0007010	cytoskeleton organization
NM_001171864	GO:0005198	structural molecule activity
NM_001171864	GO:0003824	catalytic activity
NM_001171864	GO:0016787	hydrolase activity
NM_001171864	GO:0000278	mitotic cell cycle
NM_178014	GO:0003824	catalytic activity
NM_178014	GO:0016787	hydrolase activity
NM_178014	GO:0003924	GTPase activity
NM_178014	GO:0043226	organelle
NM_178014	GO:0005856	cytoskeleton
NM_178014	GO:0007010	cytoskeleton organization
NM_178014	GO:0005198	structural molecule activity
NM_178014	GO:0005634	nucleus
NM_178014	GO:0005576	extracellular region
NM_178014	GO:0005829	cytosol
NM_178014	GO:0005615	extracellular space
NM_178014	GO:0000278	mitotic cell cycle
NM_178014	GO:0031410	cytoplasmic vesicle
NM_178014	GO:0005773	vacuole
NM_178014	GO:0005764	lysosome
NM_178014	GO:0002376	immune system process
NM_178014	GO:0098542	defense response to other organism
NM_178014	GO:0048856	anatomical structure development
NM_178014	GO:0030154	cell differentiation
NM_178014	GO:0005635	nuclear envelope
NM_001293213	GO:0003824	catalytic activity
NM_001293213	GO:0016787	hydrolase activity
NM_001293213	GO:0003924	GTPase activity
NM_001293213	GO:0043226	organelle
NM_001293213	GO:0005856	cytoskeleton
NM_001293213	GO:0007010	cytoskeleton organization
NM_001293213	GO:0005198	structural molecule activity
NM_001293213	GO:0005634	nucleus
NM_001293213	GO:0005576	extracellular region
NM_001293213	GO:0005829	cytosol
NM_001293213	GO:0005615	extracellular space
NM_001293213	GO:0000278	mitotic cell cycle
NM_001293213	GO:0031410	cytoplasmic vesicle
NM_001293213	GO:0005773	vacuole
NM_001293213	GO:0005764	lysosome
NM_001293213	GO:0002376	immune system process
